TYPE,YEAR,MONTH,DAY,HOUR,MINUTE,HUNDRED_BLOCK,NEIGHBOURHOOD,X,Y
Other Theft,2022,1,17,19,10,35XX E GEORGIA ST,Hastings-Sunrise,498101.4328,5458394.6383
Other Theft,2022,2,8,14,59,35XX E HASTINGS ST,Hastings-Sunrise,497948.8688,5458704.5307
Other Theft,2022,1,5,23,20,35XX GRANDVIEW HWY,Renfrew-Collingwood,498072.7748,5456160.7021
Other Theft,2022,1,26,21,56,35XX GRANDVIEW HWY,Renfrew-Collingwood,498072.7748,5456160.7021
Other Theft,2022,1,26,23,11,35XX GRANDVIEW HWY,Renfrew-Collingwood,498072.7748,5456160.7021
Other Theft,2022,1,28,20,41,35XX GRANDVIEW HWY,Renfrew-Collingwood,498072.7748,5456160.7021
Other Theft,2022,2,2,14,42,35XX GRANDVIEW HWY,Renfrew-Collingwood,498072.7748,5456160.7021
Other Theft,2022,2,8,8,52,35XX GRANDVIEW HWY,Renfrew-Collingwood,498072.7748,5456160.7021
Other Theft,2022,1,3,16,33,35XX PRICE ST,Renfrew-Collingwood,497924.046,5454325.4884
Other Theft,2022,1,15,11,31,35XX WILLIAM ST,Hastings-Sunrise,498041.1514,5457932.8796
Other Theft,2022,1,14,12,47,36XX CROWLEY DR,Renfrew-Collingwood,498027.7236,5453589.434
Other Theft,2022,1,16,22,45,36XX E HASTINGS ST,Hastings-Sunrise,498148.5377,5458713.8661
Other Theft,2022,1,28,19,20,36XX VICTORIA DR,Kensington-Cedar Cottage,495183.9207,5455562.1341
Other Theft,2022,1,13,13,30,37XX W 16TH AVE,West Point Grey,486369.5292,5456161.7271
Other Theft,2022,1,28,17,52,3X SMITHE ST,Central Business District,491788.0426,5458016.558
Other Theft,2022,1,29,19,50,3X SMITHE ST,Central Business District,491788.0426,5458016.558
Other Theft,2022,1,31,11,9,3X SMITHE ST,Central Business District,491788.0426,5458016.558
Other Theft,2022,1,24,4,0,3X W PENDER ST,Central Business District,492331.9062,5458659.1097
Other Theft,2022,1,2,16,47,3XX ABBOTT ST,Central Business District,492213.7305,5458862.1489
Other Theft,2022,1,5,16,31,3XX ABBOTT ST,Central Business District,492213.7305,5458862.1489
Other Theft,2022,1,15,10,8,3XX ABBOTT ST,Central Business District,492213.7305,5458862.1489
Other Theft,2022,2,10,11,33,3XX ABBOTT ST,Central Business District,492213.7305,5458862.1489
Other Theft,2022,1,3,13,42,3XX ABBOTT ST,Central Business District,492213.8723,5458862.6471
Other Theft,2022,1,9,10,16,3XX ABBOTT ST,Central Business District,492213.8723,5458862.6471
Other Theft,2022,1,14,14,18,3XX ABBOTT ST,Central Business District,492213.8723,5458862.6471
Other Theft,2022,1,29,12,44,3XX ABBOTT ST,Central Business District,492213.8723,5458862.6471
Other Theft,2022,2,9,11,20,3XX ABBOTT ST,Central Business District,492213.8723,5458862.6471
Other Theft,2022,1,13,16,43,3XX ABBOTT ST,Central Business District,492219.1855,5458881.348
Other Theft,2022,1,10,22,0,3XX ABBOTT ST,Central Business District,492232.8713,5458896.059
Other Theft,2022,1,7,17,30,3XX ALEXANDER ST,Strathcona,492900.992,5459043.6545
Other Theft,2022,1,12,9,35,3XX ALEXANDER ST,Strathcona,492927.8688,5459033.6571
Other Theft,2022,1,14,17,0,3XX ALEXANDER ST,Strathcona,492944.8472,5459033.1208
Other Theft,2022,1,24,21,0,3XX ALEXANDER ST,Strathcona,492944.8472,5459033.1208
Other Theft,2022,1,2,23,0,3XX ALEXANDER ST,Strathcona,492972.0127,5459032.2628
Other Theft,2022,1,10,4,0,3XX ALEXANDER ST,Strathcona,492972.0127,5459032.2628
Other Theft,2022,1,19,22,0,3XX ALEXANDER ST,Strathcona,492972.0127,5459032.2628
Other Theft,2022,1,25,21,0,3XX ALEXANDER ST,Strathcona,492972.0127,5459032.2628
Other Theft,2022,1,9,13,45,3XX BUTE ST,Central Business District,491115.5528,5459614.4414
Other Theft,2022,1,23,9,0,3XX E 18TH AVE,Riley Park,492868.183,5455785.1791
Other Theft,2022,1,28,18,42,3XX E 50TH AVE,Sunset,492754.9509,5452432.4643
Other Theft,2022,1,7,11,32,3XX E BROADWAY AVE,Mount Pleasant,492933.9023,5456669.3903
Other Theft,2022,1,8,13,47,3XX E BROADWAY AVE,Mount Pleasant,492933.9023,5456669.3903
Other Theft,2022,1,14,21,9,3XX E BROADWAY AVE,Mount Pleasant,492933.9023,5456669.3903
Other Theft,2022,1,29,19,54,3XX E BROADWAY AVE,Mount Pleasant,492933.9023,5456669.3903
Other Theft,2022,2,1,11,18,3XX E BROADWAY AVE,Mount Pleasant,492933.9023,5456669.3903
Other Theft,2022,2,2,12,24,3XX E BROADWAY AVE,Mount Pleasant,492933.9023,5456669.3903
Other Theft,2022,2,4,14,15,3XX E BROADWAY AVE,Mount Pleasant,492933.9023,5456669.3903
Other Theft,2022,1,18,13,12,3XX HOMER ST,Central Business District,491993.4244,5459023.7909
Other Theft,2022,1,29,11,0,3XX JACKSON AVE,Strathcona,493210.6277,5458756.5531
Other Theft,2022,1,8,19,50,3XX KINGSWAY AVE,Mount Pleasant,492961.9464,5456376.404
Other Theft,2022,1,5,17,30,3XX POWELL ST,Strathcona,492946.933,5458941.3088
Other Theft,2022,1,4,22,15,3XX SE MARINE DR,Sunset,492774.2685,5450882.5763
Other Theft,2022,1,5,22,38,3XX SE MARINE DR,Sunset,492774.2685,5450882.5763
Other Theft,2022,1,12,19,50,3XX SE MARINE DR,Sunset,492774.2685,5450882.5763
Other Theft,2022,1,12,20,20,3XX SE MARINE DR,Sunset,492774.2685,5450882.5763
Other Theft,2022,1,15,21,37,3XX SE MARINE DR,Sunset,492774.2685,5450882.5763
Other Theft,2022,1,16,19,15,3XX SE MARINE DR,Sunset,492774.2685,5450882.5763
Other Theft,2022,1,16,22,50,3XX SE MARINE DR,Sunset,492774.2685,5450882.5763
Other Theft,2022,1,17,16,33,3XX SE MARINE DR,Sunset,492774.2685,5450882.5763
Other Theft,2022,1,19,21,21,3XX SE MARINE DR,Sunset,492774.2685,5450882.5763
Other Theft,2022,1,22,14,41,3XX SE MARINE DR,Sunset,492774.2685,5450882.5763
Other Theft,2022,1,23,18,0,3XX SE MARINE DR,Sunset,492774.2685,5450882.5763
Other Theft,2022,1,24,8,20,3XX SE MARINE DR,Sunset,492774.2685,5450882.5763
Other Theft,2022,1,25,17,53,3XX SE MARINE DR,Sunset,492774.2685,5450882.5763
Other Theft,2022,1,26,10,7,3XX SE MARINE DR,Sunset,492774.2685,5450882.5763
Other Theft,2022,1,27,12,53,3XX SE MARINE DR,Sunset,492774.2685,5450882.5763
Other Theft,2022,1,28,19,7,3XX SE MARINE DR,Sunset,492774.2685,5450882.5763
Other Theft,2022,1,29,19,37,3XX SE MARINE DR,Sunset,492774.2685,5450882.5763
Other Theft,2022,1,30,17,51,3XX SE MARINE DR,Sunset,492774.2685,5450882.5763
Other Theft,2022,1,30,22,1,3XX SE MARINE DR,Sunset,492774.2685,5450882.5763
Other Theft,2022,1,31,23,3,3XX SE MARINE DR,Sunset,492774.2685,5450882.5763
Other Theft,2022,2,1,17,23,3XX SE MARINE DR,Sunset,492774.2685,5450882.5763
Other Theft,2022,2,1,17,45,3XX SE MARINE DR,Sunset,492774.2685,5450882.5763
Other Theft,2022,2,1,18,5,3XX SE MARINE DR,Sunset,492774.2685,5450882.5763
Other Theft,2022,2,2,18,13,3XX SE MARINE DR,Sunset,492774.2685,5450882.5763
Other Theft,2022,2,2,19,20,3XX SE MARINE DR,Sunset,492774.2685,5450882.5763
Other Theft,2022,2,3,8,26,3XX SE MARINE DR,Sunset,492774.2685,5450882.5763
Other Theft,2022,2,3,13,0,3XX SE MARINE DR,Sunset,492774.2685,5450882.5763
Other Theft,2022,2,3,20,25,3XX SE MARINE DR,Sunset,492774.2685,5450882.5763
Other Theft,2022,2,4,13,4,3XX SE MARINE DR,Sunset,492774.2685,5450882.5763
Other Theft,2022,2,4,22,40,3XX SE MARINE DR,Sunset,492774.2685,5450882.5763
Other Theft,2022,2,4,23,16,3XX SE MARINE DR,Sunset,492774.2685,5450882.5763
Other Theft,2022,2,5,17,15,3XX SE MARINE DR,Sunset,492774.2685,5450882.5763
Other Theft,2022,2,5,19,56,3XX SE MARINE DR,Sunset,492774.2685,5450882.5763
Other Theft,2022,2,5,19,58,3XX SE MARINE DR,Sunset,492774.2685,5450882.5763
Other Theft,2022,2,6,22,14,3XX SE MARINE DR,Sunset,492774.2685,5450882.5763
Other Theft,2022,2,7,8,26,3XX SE MARINE DR,Sunset,492774.2685,5450882.5763
Other Theft,2022,2,7,14,26,3XX SE MARINE DR,Sunset,492774.2685,5450882.5763
Other Theft,2022,2,7,16,12,3XX SE MARINE DR,Sunset,492774.2685,5450882.5763
Other Theft,2022,2,7,22,45,3XX SE MARINE DR,Sunset,492774.2685,5450882.5763
Other Theft,2022,2,8,7,50,3XX SE MARINE DR,Sunset,492774.2685,5450882.5763
Other Theft,2022,2,8,18,9,3XX SE MARINE DR,Sunset,492774.2685,5450882.5763
Other Theft,2022,2,8,21,25,3XX SE MARINE DR,Sunset,492774.2685,5450882.5763
Other Theft,2022,2,9,7,27,3XX SE MARINE DR,Sunset,492774.2685,5450882.5763
Other Theft,2022,2,9,11,32,3XX SE MARINE DR,Sunset,492774.2685,5450882.5763
Other Theft,2022,2,10,9,52,3XX SE MARINE DR,Sunset,492774.2685,5450882.5763
Other Theft,2022,2,10,17,25,3XX SE MARINE DR,Sunset,492774.2685,5450882.5763
Other Theft,2022,1,8,12,30,3XX SEYMOUR ST,Central Business District,491837.3284,5459158.9953
Other Theft,2022,1,13,18,26,3XX TERMINAL AVE,Strathcona,492994.8317,5457706.9711
Other Theft,2022,1,11,11,40,3XX W 48TH AVE,Oakridge,491739.134,5452680.7137
Other Theft,2022,1,6,12,40,3XX W 7TH AVE,Mount Pleasant,491796.5556,5456904.8465
Other Theft,2022,1,13,20,10,3XX W GEORGIA ST,Central Business District,491651.5374,5458615.1804
Other Theft,2022,1,12,18,59,3XX W GEORGIA ST,Central Business District,491651.5653,5458615.1512
Other Theft,2022,1,20,7,15,3XX WATER ST,Central Business District,492015.3058,5459093.0601
Other Theft,2022,1,18,15,42,3XX WATER ST,Central Business District,492051.499,5459082.5096
Other Theft,2022,1,25,20,0,3XX WOODLAND DR,Grandview-Woodland,494721.8688,5458801.5908
Other Theft,2022,2,8,13,30,40XX KNIGHT ST,Kensington-Cedar Cottage,494475.7048,5455098.1251
Other Theft,2022,1,9,12,8,40XX SELKIRK ST,Shaughnessy,490389.4619,5455196.3917
Other Theft,2022,1,18,3,56,41XX ARBUTUS ST,Arbutus Ridge,488845.8848,5455218.4152
Other Theft,2022,1,30,22,0,41XX PINE CRES,Shaughnessy,489268.3511,5455196.5994
Other Theft,2022,2,10,8,35,42XX PERRY ST,Kensington-Cedar Cottage,494815.9018,5455026.8368
Other Theft,2022,1,27,17,37,42XX SKEENA ST,Renfrew-Collingwood,497927.2591,5454837.1748
Other Theft,2022,1,6,11,20,43XX DUNBAR ST,Dunbar-Southlands,486522.9644,5455019.5626
Other Theft,2022,1,23,5,48,44XX KASLO ST,Renfrew-Collingwood,496575.0818,5454691.5692
Other Theft,2022,2,2,19,26,44XX MAIN ST,Riley Park,492624.8075,5454753.3956
Other Theft,2022,1,14,13,0,45XX FRASER ST,Kensington-Cedar Cottage,493432.8374,5454588.9207
Other Theft,2022,2,8,0,58,47XX INVERNESS ST,Kensington-Cedar Cottage,494158.8003,5454308.2996
Other Theft,2022,1,8,21,51,48XX ELDORADO MEWS,Renfrew-Collingwood,495818.4815,5454304.6113
Other Theft,2022,1,5,2,20,48XX SLOCAN ST,Renfrew-Collingwood,496085.6114,5454160.9823
Other Theft,2022,1,1,18,23,49XX JOYCE ST,Renfrew-Collingwood,497765.4182,5454083.1491
Other Theft,2022,1,12,14,25,49XX VICTORIA DR,Kensington-Cedar Cottage,495244.6987,5454050.1834
Other Theft,2022,1,9,20,30,4X ALEXANDER ST,Central Business District,492499.0916,5458983.5947
Other Theft,2022,2,3,19,46,4XX COMMERCIAL DR,Grandview-Woodland,494884.4005,5458722.1665
Other Theft,2022,1,27,8,45,4XX E 53RD AVE,Sunset,493018.6727,5452125.4126
Other Theft,2022,2,2,15,20,4XX E 53RD AVE,Sunset,493018.6727,5452125.4126
Other Theft,2022,1,30,6,30,4XX E CORDOVA ST,Strathcona,493087.1644,5458827.3062
Other Theft,2022,1,19,4,6,4XX E HASTINGS ST,Strathcona,493068.1692,5458724.1138
Other Theft,2022,2,6,12,30,4XX MAIN ST,Strathcona,492754.3113,5458731.9687
Other Theft,2022,1,28,13,0,4XX POWELL ST,Strathcona,493076.935,5458937.3096
Other Theft,2022,1,12,13,30,4XX POWELL ST,Strathcona,493110.1434,5458936.3161
Other Theft,2022,1,11,16,16,4XX RAILWAY ST,Strathcona,493118.8972,5459126.903
Other Theft,2022,1,4,20,55,4XX ROBSON ST,Central Business District,491437.8528,5458597.4765
Other Theft,2022,1,10,14,0,4XX ROBSON ST,Central Business District,491438.3304,5458597.0052
Other Theft,2022,1,11,19,42,4XX ROBSON ST,Central Business District,491438.3304,5458597.0052
Other Theft,2022,1,25,11,13,4XX ROBSON ST,Central Business District,491438.3304,5458597.0052
Other Theft,2022,1,10,13,27,4XX SW MARINE DR,Marpole,491550.0141,5450858.2906
Other Theft,2022,1,14,13,11,4XX SW MARINE DR,Marpole,491550.0141,5450858.2906
Other Theft,2022,2,5,17,46,4XX SW MARINE DR,Marpole,491550.0141,5450858.2906
Other Theft,2022,2,6,15,8,4XX SW MARINE DR,Marpole,491550.0141,5450858.2906
Other Theft,2022,1,21,4,0,4XX SW MARINE DR,Marpole,491552.6393,5450859.8739
Other Theft,2022,1,25,11,25,4XX SW MARINE DR,Marpole,491571.4557,5450871.2067
Other Theft,2022,2,4,11,40,4XX SW MARINE DR,Marpole,491571.4557,5450871.2067
Other Theft,2022,1,11,9,45,4XX W 2ND AVE,Mount Pleasant,491762.9951,5457195.6778
Other Theft,2022,1,7,20,0,4XX W 8TH AVE,Mount Pleasant,491668.4267,5456813.4685
Other Theft,2022,1,23,15,0,4XX W BROADWAY AVE,Mount Pleasant,491732.3445,5456724.7398
Other Theft,2022,1,15,19,30,4XX W HASTINGS ST,Central Business District,491892.7482,5459000.8283
Other Theft,2022,1,5,15,15,4XX W KING EDWARD AVE,Riley Park,491672.3617,5455151.1603
Other Theft,2022,1,28,0,15,4XX W PENDER ST,Central Business District,491838.7072,5458925.524
Other Theft,2022,1,8,19,0,50XX ANN ST,Renfrew-Collingwood,497907.2623,5453984.915
Other Theft,2022,1,11,19,7,50XX ANN ST,Renfrew-Collingwood,497907.2623,5453984.915
Other Theft,2022,1,27,15,27,50XX CAMBIE ST,South Cambie,491444.0997,5454095.0186
Other Theft,2022,1,16,9,24,50XX HEATHER ST,South Cambie,491208.6238,5454053.1716
Other Theft,2022,2,1,9,49,50XX JOYCE ST,Renfrew-Collingwood,497719.6763,5453993.0029
Other Theft,2022,1,15,15,15,52XX GLADSTONE ST,Kensington-Cedar Cottage,495483.989,5453843.9206
Other Theft,2022,1,10,22,0,52XX OAK ST,South Cambie,490690.4156,5453879.4054
Other Theft,2022,2,3,11,21,53XX ASH ST,South Cambie,491431.4593,5453765.8842
Other Theft,2022,1,26,9,0,53XX EAST BLVD,Shaughnessy,488728.2556,5453895.5874
Other Theft,2022,2,5,22,30,53XX OAK ST,Shaughnessy,490679.7339,5453810.3306
Other Theft,2022,1,21,8,0,54XX SHERBROOKE ST,Kensington-Cedar Cottage,494091.9762,5453635.1807
Other Theft,2022,1,6,9,9,55XX CAMBIE ST,South Cambie,491527.9845,5453572.3608
Other Theft,2022,1,15,9,43,55XX CAMBIE ST,South Cambie,491527.9845,5453572.3608
Other Theft,2022,1,19,22,45,55XX CAMBIE ST,South Cambie,491527.9845,5453572.3608
Other Theft,2022,1,5,9,18,55XX TYNE ST,Renfrew-Collingwood,497789.1352,5453356.1614
Other Theft,2022,1,5,12,58,55XX TYNE ST,Renfrew-Collingwood,497789.1352,5453356.1614
Other Theft,2022,1,24,11,46,55XX WILLOW ST,South Cambie,490983.4228,5453650.979
Other Theft,2022,1,1,20,0,56XX VICTORIA DR,Kensington-Cedar Cottage,495228.0583,5453412.7707
Other Theft,2022,1,8,20,6,56XX VICTORIA DR,Kensington-Cedar Cottage,495228.072,5453413.3296
Other Theft,2022,2,5,12,14,56XX VICTORIA DR,Kensington-Cedar Cottage,495228.072,5453413.3296
Other Theft,2022,2,5,16,10,56XX VICTORIA DR,Kensington-Cedar Cottage,495228.072,5453413.3296
Other Theft,2022,1,10,17,47,5X E 3RD AVE,Mount Pleasant,492456.0804,5457288.593
Other Theft,2022,1,26,20,22,5X E CORDOVA ST,Central Business District,492492.1655,5458853.6387
Other Theft,2022,1,26,22,0,5X N RENFREW ST,Hastings-Sunrise,496793.294,5459170.5315
Other Theft,2022,2,9,11,20,5X POWELL ST,Central Business District,492502.0069,5458954.8089
Other Theft,2022,1,19,5,30,5X W CORDOVA ST,Central Business District,492321.9828,5458882.1031
Other Theft,2022,1,10,10,0,5X W HASTINGS ST,Central Business District,492303.6338,5458787.4632
Other Theft,2022,2,7,16,56,5X W HASTINGS ST,Central Business District,492303.6338,5458787.4632
Other Theft,2022,1,31,13,48,5XX ABBOTT ST,Central Business District,492168.9228,5458624.7107
Other Theft,2022,1,18,10,11,5XX E HASTINGS ST,Strathcona,493264.4067,5458718.0456
Other Theft,2022,1,15,11,0,5XX GRANVILLE ST,Central Business District,491620.7242,5459072.5266
Other Theft,2022,1,23,14,20,5XX GRANVILLE ST,Central Business District,491620.7242,5459072.5266
Other Theft,2022,2,3,14,56,5XX HOMER ST,Central Business District,491795.1398,5458836.3867
Other Theft,2022,1,19,16,0,5XX RICHARDS ST,Central Business District,491769.0336,5458952.4003
Other Theft,2022,1,31,10,11,5XX RICHARDS ST,Central Business District,491770.0479,5458940.4552
Other Theft,2022,1,4,10,15,5XX ROBSON ST,Central Business District,491364.8635,5458658.2738
Other Theft,2022,1,8,15,29,5XX ROBSON ST,Central Business District,491364.8635,5458658.2738
Other Theft,2022,1,9,12,19,5XX ROBSON ST,Central Business District,491364.8635,5458658.2738
Other Theft,2022,1,9,20,11,5XX ROBSON ST,Central Business District,491364.8635,5458658.2738
Other Theft,2022,1,10,11,29,5XX ROBSON ST,Central Business District,491364.8635,5458658.2738
Other Theft,2022,1,12,17,37,5XX ROBSON ST,Central Business District,491364.8635,5458658.2738
Other Theft,2022,2,1,20,45,5XX SEYMOUR ST,Central Business District,491656.0852,5458976.3939
Other Theft,2022,1,30,18,46,5XX W 12TH AVE,Fairview,491526.3604,5456417.3795
Other Theft,2022,2,4,21,2,5XX W BROADWAY AVE,Fairview,491498.8676,5456730.6525
Other Theft,2022,1,10,16,56,5XX W BROADWAY AVE,Fairview,491587.4934,5456728.3024
Other Theft,2022,1,10,18,26,5XX W BROADWAY AVE,Fairview,491587.4934,5456728.3024
Other Theft,2022,1,10,19,9,5XX W BROADWAY AVE,Fairview,491587.4934,5456728.3024
Other Theft,2022,1,26,14,32,5XX W BROADWAY AVE,Fairview,491587.4934,5456728.3024
Other Theft,2022,2,3,19,38,5XX W BROADWAY AVE,Fairview,491587.4934,5456728.3024
Other Theft,2022,2,5,10,26,5XX W BROADWAY AVE,Fairview,491587.4934,5456728.3024
Other Theft,2022,1,9,17,25,5XX W BROADWAY AVE,Fairview,491589.4187,5456728.2549
Other Theft,2022,2,1,15,0,5XX W BROADWAY AVE,Fairview,491610.9089,5456718.5387
Other Theft,2022,1,1,22,44,5XX W GEORGIA ST,Central Business District,491487.5392,5458791.9626
Other Theft,2022,1,9,21,20,5XX W GEORGIA ST,Central Business District,491487.5392,5458791.9626
Other Theft,2022,1,13,12,50,5XX W GEORGIA ST,Central Business District,491487.5392,5458791.9626
Other Theft,2022,1,31,7,53,5XX W GEORGIA ST,Central Business District,491487.5392,5458791.9626
Other Theft,2022,2,9,9,52,5XX W GEORGIA ST,Central Business District,491487.5392,5458791.9626
Other Theft,2022,1,5,3,0,5XX W GEORGIA ST,Central Business District,491536.4475,5458730.5945
Other Theft,2022,1,4,11,47,5XX W HASTINGS ST,Central Business District,491827.083,5459079.5453
Other Theft,2022,1,5,12,33,5XX W HASTINGS ST,Central Business District,491827.083,5459079.5453
Other Theft,2022,1,5,20,8,5XX W HASTINGS ST,Central Business District,491827.083,5459079.5453
Other Theft,2022,1,24,16,50,5XX W HASTINGS ST,Central Business District,491827.083,5459079.5453
Other Theft,2022,1,24,19,20,5XX W HASTINGS ST,Central Business District,491827.083,5459079.5453
Other Theft,2022,1,27,18,40,5XX W HASTINGS ST,Central Business District,491827.083,5459079.5453
Other Theft,2022,1,31,8,10,5XX W HASTINGS ST,Central Business District,491827.083,5459079.5453
Other Theft,2022,2,3,15,9,5XX W HASTINGS ST,Central Business District,491827.083,5459079.5453
Other Theft,2022,2,8,12,5,5XX W HASTINGS ST,Central Business District,491827.083,5459079.5453
Other Theft,2022,2,8,13,7,5XX W HASTINGS ST,Central Business District,491827.083,5459079.5453
Other Theft,2022,2,8,14,29,5XX W HASTINGS ST,Central Business District,491827.083,5459079.5453
Other Theft,2022,2,8,16,34,5XX W HASTINGS ST,Central Business District,491827.083,5459079.5453
Other Theft,2022,1,14,8,59,5XX W PENDER ST,Central Business District,491774.7806,5458978.6785
Other Theft,2022,1,27,1,0,5XX W PENDER ST,Central Business District,491774.7806,5458978.6785
Other Theft,2022,1,27,9,19,60XX FRASER ST,Sunset,493397.0586,5452944.4317
Other Theft,2022,2,8,16,0,61XX GRANVILLE ST,Oakridge,489836.4187,5453100.6233
Other Theft,2022,2,1,15,30,62XX FRASER ST,Sunset,493393.5043,5452833.3549
Other Theft,2022,2,8,8,30,63XX FREMLIN ST,Oakridge,490769.8346,5452835.7947
Other Theft,2022,1,25,12,30,64XX BRUCE ST,Victoria-Fraserview,494914.6589,5452582.6503
Other Theft,2022,1,26,4,30,64XX MACKENZIE PL,Kerrisdale,487611.2375,5452869.4365
Other Theft,2022,1,29,17,23,64XX ST CATHERINES ST,Sunset,493688.2477,5452523.8189
Other Theft,2022,1,27,18,6,64XX VICTORIA DR,Victoria-Fraserview,495211.5413,5452622.3141
Other Theft,2022,1,29,18,35,64XX VICTORIA DR,Victoria-Fraserview,495211.5413,5452622.3141
Other Theft,2022,2,3,10,16,64XX VICTORIA DR,Victoria-Fraserview,495211.5413,5452622.3141
Other Theft,2022,1,23,10,28,6X W HASTINGS ST,Central Business District,492281.4598,5458784.2276
Other Theft,2022,2,1,18,22,6XX ABBOTT ST,Central Business District,492166.4427,5458454.6056
Other Theft,2022,1,1,16,57,6XX ABBOTT ST,Central Business District,492166.677,5458482.2528
Other Theft,2022,1,19,5,35,6XX ABBOTT ST,Central Business District,492176.2324,5458530.6537
Other Theft,2022,1,4,17,30,6XX ALEXANDER ST,Strathcona,493467.6694,5459017.2048
Other Theft,2022,1,22,23,0,6XX BURRARD ST,Central Business District,491279.2096,5459177.4159
Other Theft,2022,1,7,17,22,6XX CAMBIE ST,Central Business District,491766.3179,5458525.5586
Other Theft,2022,1,4,22,1,6XX CAMBIE ST,Central Business District,491861.8475,5458611.1706
Other Theft,2022,1,8,3,46,6XX CAMBIE ST,Central Business District,491883.3839,5458633.4362
Other Theft,2022,1,20,0,0,6XX CITADEL PRDE,Central Business District,491894.9634,5458425.2646
Other Theft,2022,1,6,20,0,6XX E 12TH AVE,Mount Pleasant,493488.0215,5456338.6244
Other Theft,2022,1,22,17,0,6XX E 62ND AVE,Sunset,493309.9595,5451273.5887
Other Theft,2022,1,20,2,18,6XX E HASTINGS ST,Strathcona,493354.7701,5458724.2337
Other Theft,2022,2,7,6,45,6XX E HASTINGS ST,Strathcona,493354.7701,5458724.2337
Other Theft,2022,1,11,13,0,6XX EXPO BLVD,Central Business District,492080.5773,5458435.4767
Other Theft,2022,1,16,14,0,6XX EXPO BLVD,Central Business District,492080.5773,5458435.4767
Other Theft,2022,1,31,15,15,6XX EXPO BLVD,Central Business District,492080.5773,5458435.4767
Other Theft,2022,1,6,14,34,6XX GRANVILLE ST,Central Business District,491445.9138,5458896.4061
Other Theft,2022,1,8,11,21,6XX GRANVILLE ST,Central Business District,491445.9138,5458896.4061
Other Theft,2022,1,12,4,13,6XX GRANVILLE ST,Central Business District,491445.9138,5458896.4061
Other Theft,2022,1,19,19,57,6XX GRANVILLE ST,Central Business District,491445.9138,5458896.4061
Other Theft,2022,1,29,17,28,6XX GRANVILLE ST,Central Business District,491445.9138,5458896.4061
Other Theft,2022,2,6,16,23,6XX GRANVILLE ST,Central Business District,491445.9138,5458896.4061
Other Theft,2022,2,7,17,15,6XX GRANVILLE ST,Central Business District,491520.7761,5458971.805
Other Theft,2022,1,14,14,11,6XX HAWKS AVE,Strathcona,493659.3232,5458500.647
Other Theft,2022,1,1,1,45,6XX HELMCKEN ST,Central Business District,491003.2909,5458328.1514
Other Theft,2022,1,18,11,0,6XX HORNBY ST,Central Business District,491342.3979,5459089.7332
